[-13.3125, 10.0625, 77.875]
[-47.0, 10.25, 70.0]
[-33.0625, 18.5625, 59.9375]
[-7.3125, 24.625, 64.4375]
[31.5625, 32.5625, 72.4375]
[-14.4375, 39.9375, 82.875]
[-56.0, 39.625, 98.1875]
[-45.3125, 34.5625, 103.125]
[-13.625, 39.3125, 95.5]
[11.6875, 35.6875, 90.6875]
[21.5625, 33.0, 98.1875]
[22.5, 28.25, 105.4375]
[-2.3125, 19.1875, 105.0]
[-19.375, 26.8125, 99.0]
[-18.8125, 33.75, 94.5]
[-15.8125, 28.625, 86.125]
[-25.625, 1.875, 69.9375]
[-45.4375, -19.75, 51.3125]
[-39.6875, -26.1875, 29.125]
[-29.8125, -26.25, 19.25]
[-11.5, -34.1875, 20.0]
[6.5, -44.4375, 9.6875]
[23.5625, -51.9375, -3.0625]
[22.0625, -39.4375, -24.5]
[12.375, -26.125, -33.8125]
[2.4375, -23.3125, -16.6875]
[-11.125, -38.75, -0.0625]
[7.4375, -27.1875, -14.8125]
[-21.0625, -2.5625, -27.625]
[-35.0625, 9.25, -18.25]
[-9.0625, 11.6875, 14.125]
[12.6875, 16.0625, -4.5625]
[38.375, 15.75, -34.625]
[24.5625, -2.75, -25.625]
[15.6875, -17.125, 1.0]
[-29.3125, -11.5625, -0.3125]
[-59.4375, -1.9375, -7.25]
[-48.6875, 14.625, -7.25]
[-27.375, 20.1875, -9.8125]
[-15.3125, 20.0625, -2.75]
[4.75, 7.0625, 7.3125]
[-13.0, -0.625, 15.9375]
[-18.875, -1.875, 18.75]
[-8.4375, 0.125, 15.9375]
[-7.5, 5.3125, 6.0]
[-5.8125, 1.0, -6.625]
[-0.75, 1.875, -8.375]
[-1.6875, -1.0, -4.0625]
[-6.9375, 1.125, 2.25]
[-15.5, 1.375, 6.8125]
[-22.125, 1.375, 8.25]
[-15.8125, 2.375, 7.125]
[-8.4375, 4.25, 2.75]
[-5.75, 6.0625, 0.9375]
[-14.3125, 8.5, 1.3125]
[-11.875, 8.5, 3.875]
[-13.5, 3.125, 8.3125]
[-12.5625, 1.625, 8.5625]
[-6.0, 1.5625, 6.875]
[-3.4375, 3.8125, 4.4375]
[-4.75, 5.4375, 1.3125]
[-11.75, 3.625, -2.0625]
[-7.625, 2.75, -2.0]
[-2.0, 2.375, -0.125]
[1.25, 2.1875, -0.625]
[0.6875, 2.5, 1.0]
[-0.375, 2.5625, 2.625]
[-3.1875, 2.125, 2.3125]
[-2.8125, -1.75, 4.0]
[-2.8125, -1.75, 4.0]
[-13.0, -0.625, 15.9375]
[-18.875, -1.875, 18.75]
[-8.4375, 0.125, 15.9375]
[-7.5, 5.3125, 6.0]
[-5.8125, 1.0, -6.625]
[-6.625, -3.0, 5.0]
[-3.5, -0.8125, 5.375]
[-2.375, -0.4375, 4.0625]
[-3.125, 1.8125, 3.5625]
[-7.5, 1.5625, 1.625]
[-6.375, 2.125, 0.8125]
[-2.8125, 3.25, -0.9375]
[4.75, 4.625, 0.75]
[4.125, -1.4375, -1.375]
[0.875, 0.0625, 2.4375]
[-7.125, -3.0625, 0.625]
[-6.9375, -1.5625, 1.5]
[2.4375, 1.5, 1.25]
[8.0625, 3.375, 3.1875]
[4.875, 0.4375, 1.5625]
[4.375, -1.25, 0.875]
[6.375, -1.6875, 1.6875]
[2.1875, -0.625, 0.875]
[-3.5625, 0.1875, -2.375]
[-4.25, 1.625, -2.375]
[-1.25, 3.3125, -2.75]
[8.375, -0.4375, -2.4375]
[7.625, -3.625, 0.125]
[1.9375, -3.5625, -3.8125]
[-7.375, -2.875, -4.25]
[-12.625, -2.625, -0.375]
[-14.125, -1.375, 3.9375]
[-13.875, -1.5625, 4.25]
[-3.3125, -1.4375, 4.4375]
[10.8125, 1.5625, 1.6875]
[12.375, 4.5625, -2.0625]
[3.25, 3.5, -3.375]
[-3.375, 2.5625, -2.5]
[0.375, 2.75, -1.8125]
[3.125, 2.375, -3.5]
[0.8125, 0.3125, -3.125]
[0.25, -0.375, -1.5]
[0.5, -2.5625, -1.3125]
[-1.8125, -0.9375, -4.0625]
[-3.3125, 0.3125, -4.4375]
[-1.625, -1.5625, -1.8125]
[-3.75, -2.3125, -1.3125]
[-3.75, -2.4375, 2.0625]
[-2.125, -2.5625, 2.625]
[-0.5625, -1.75, 0.75]
[-0.0625, -1.8125, -0.9375]
[-1.75, -0.1875, -1.4375]
[-3.0625, 0.0625, 0.625]
[-0.6875, -0.125, 0.3125]
[1.75, -0.625, -0.6875]
[2.125, -1.5625, -1.25]
[0.25, -0.9375, -0.125]
[0.3125, -0.25, 2.4375]
[8.4375, 4.125, 5.1875]
[5.5625, 2.875, 5.5]
[2.375, -1.0625, 6.125]
[2.125, -0.25, 8.8125]
[-1.9375, 2.0625, 10.1875]
[-2.125, 1.5625, 7.25]
[-8.6875, 0.875, 0.1875]
[-7.4375, 2.75, -4.25]
[-10.5, -3.1875, -3.5625]
[-3.625, -2.75, -3.0]
[-0.4375, -4.1875, -6.8125]
[-3.9375, -1.1875, -7.1875]
[0.4375, 1.1875, -2.4375]
[7.9375, 5.9375, -0.75]
[-13.5625, 6.25, -2.0]
[-12.5625, -1.6875, 6.5625]
[3.1875, -3.1875, 8.125]
[-0.6875, -1.5625, 1.4375]
[-9.5625, 0.3125, -1.25]
[-8.6875, 2.1875, -1.25]
[-5.0625, 3.0625, -2.75]
[5.4375, 4.0, -1.875]
[13.5625, 5.125, -2.6875]
[7.6875, 3.125, -1.9375]
[4.1875, 1.125, 0.625]
[2.25, 3.1875, 3.625]
[-3.75, -4.0, 3.4375]
[-2.25, -6.9375, 2.3125]
[-8.625, -7.375, 2.875]
[-5.3125, -3.6875, -1.875]
[5.1875, 4.0625, 1.5]
[8.625, 1.25, 3.0625]
[4.6875, 5.125, 1.375]
[5.9375, 8.25, -0.25]
[1.875, 5.6875, 0.9375]
[-1.1875, 3.3125, 0.0625]
[-1.3125, 0.1875, 0.4375]
[2.4375, 1.875, 0.625]
[7.5, -5.875, 1.25]
[5.375, -11.1875, -1.625]
[-12.9375, -7.0, -6.0625]
[-9.25, -8.0, -3.0]
[-5.625, -7.5, 1.0625]
[-1.3125, -2.125, 3.25]
[-0.4375, 3.625, 3.5]
[1.5, 4.375, 3.125]
[-2.25, 2.125, 1.5625]
[3.875, 3.25, 3.25]
[9.375, 5.875, -2.1875]
[-1.25, 5.0, -1.125]
[1.625, 3.1875, 0.4375]
[5.5, 1.875, -2.6875]
[6.0, 1.6875, -2.8125]
[1.5625, -4.25, 0.1875]
[-9.0, -6.6875, -1.625]
[-6.375, -4.8125, -4.25]
[-9.125, -8.0, 1.875]
[-7.875, -8.25, 0.4375]
[-4.125, -2.125, 0.875]
[2.375, 4.0, 1.6875]
[0.4375, 5.6875, -1.125]
[-4.9375, 2.1875, -1.5]
[1.5, 1.1875, 2.5]
[7.9375, 4.4375, -0.875]
[5.5, 5.875, -1.0]
[2.1875, 3.3125, 0.9375]
[6.625, -1.9375, 2.125]
[5.6875, -0.625, -2.0]
[0.875, 1.4375, -1.0]
[-6.5625, -4.0625, -1.5]
[-8.75, -6.625, -1.125]
[-10.6875, -7.1875, -1.125]
[-11.5625, -6.3125, -0.25]
[-4.375, -1.375, 0.875]
[0.1875, 4.0625, -0.4375]
[-8.0, 1.875, -0.75]
[-3.3125, -1.4375, -2.1875]
[4.25, -1.375, 0.1875]
[6.6875, -0.9375, -2.0625]
[2.4375, 0.625, -0.4375]
[0.625, 1.875, -0.5]
[0.125, 0.8125, -0.5625]
[-0.625, -2.0625, 0.1875]
[-0.1875, -2.0, -0.25]
[-3.125, 0.5, -0.6875]
[-5.25, 1.5, -1.6875]
[-1.9375, 1.5625, 1.0]
[5.8125, -2.375, 2.125]
[3.0, -1.25, 4.625]
[-0.125, 4.1875, 2.75]
[4.375, 6.875, 0.8125]
[-1.1875, 3.4375, 1.1875]
[3.9375, 2.375, -0.875]
[5.875, 1.5625, -2.9375]
[1.3125, 1.1875, -4.125]
[-4.625, -0.9375, -3.8125]
[-5.4375, -2.3125, -2.0625]
[-5.5, -3.0625, -0.625]
[-5.75, -4.6875, 0.9375]
[-4.1875, -3.5625, 1.0]
[-5.25, -3.3125, 0.75]
[-4.25, -2.8125, 2.0625]
[2.6875, -1.8125, 3.3125]
[-2.0625, -1.375, 1.5625]
[-5.9375, -2.75, 1.0625]
[-1.125, -3.875, 1.4375]
[-1.9375, -7.375, 1.5]
[4.0, -14.125, 3.8125]
[-5.5625, -15.3125, 5.0625]
[-43.3125, -6.25, -0.6875]
[-83.75, -11.125, 12.375]
[-96.9375, -13.375, 19.9375]
[-80.3125, -3.875, 20.75]
[-15.375, 0.4375, 22.0625]
[48.3125, 11.1875, 31.4375]
[86.5625, 18.125, 34.0625]
[106.4375, 22.0625, 41.6875]
[95.1875, 25.0, 34.75]
[55.25, 19.375, 41.9375]
[26.375, 12.625, 45.5]
[19.6875, 3.5625, 43.3125]
[2.125, 2.9375, 37.0625]
[0.5, -8.0, 33.5]
[16.75, -19.0, 31.875]
[32.0, -23.0, 21.4375]
[46.0, -20.5625, 8.9375]
[40.625, -15.0625, 3.25]
[23.0, -13.875, 3.4375]
[1.4375, -9.0, 5.5]
[-11.4375, -9.0, 7.375]
[-18.6875, -10.25, 1.5625]
[-14.1875, -6.5625, -7.375]
[-9.0625, 0.8125, -8.8125]
[-9.125, 1.875, -3.8125]
[-7.25, 3.3125, -0.8125]
[-17.25, -0.0625, 0.125]
[-24.375, 0.4375, -3.625]
[-22.625, -2.5625, -7.4375]
[-10.5, -3.5, -9.75]
[-1.1875, -2.8125, -12.0]
[0.375, -4.375, -8.1875]
[-3.125, -6.4375, -6.1875]
[-8.125, -6.8125, -6.625]
[-8.0625, -6.25, -4.5625]
[0.9375, -7.625, 0.0]
[14.125, -9.0625, 3.5625]
[14.6875, -8.4375, 6.0]
[7.25, -6.9375, 7.25]
[0.0, -8.3125, 8.0625]
[0.875, -7.3125, 6.4375]
[1.9375, -6.4375, 5.375]
[6.25, -5.0625, 3.875]
[4.125, -0.5625, -0.0625]
[-3.6875, 0.875, 1.4375]
[-4.25, -1.0, 5.4375]
[-4.1875, 0.8125, 4.875]
[-2.8125, 3.875, 1.8125]
[-0.1875, 5.5, -1.1875]
[-0.5625, 6.875, -2.5]
[-2.125, 5.375, -1.3125]
[-3.75, 3.0, 0.0625]
[-3.25, 3.0625, -0.4375]
[-5.5, 5.5, -3.875]
[-3.3125, 8.6875, -6.25]
[-2.5625, 7.9375, -7.25]
[-13.6875, 8.0, -10.25]
[-16.375, 5.3125, -11.0625]
[-15.375, 1.75, -10.375]
[2.125, -0.375, -7.4375]
[19.1875, -5.5, -10.75]
[13.0625, -8.8125, -19.4375]
[11.125, -13.125, -22.6875]
[18.5625, -16.375, -24.0625]
[23.4375, -12.125, -30.1875]
[21.4375, -10.4375, -36.5]
[21.375, -6.3125, -49.6875]
[-6.1875, -4.3125, -56.3125]
[-38.75, -7.1875, -53.3125]
[-49.0625, -6.625, -50.0]
[-52.1875, 8.4375, -54.0]
[-55.8125, 6.375, -50.625]
[-31.125, 8.0, -31.3125]
[-18.875, 3.5625, -19.3125]
[-9.625, 0.75, -7.625]
[6.5, -2.75, 1.6875]
[13.625, -5.0, 8.5]
[22.5, -0.4375, 11.375]
[18.1875, 1.3125, 11.625]
[20.4375, 2.625, 14.5625]
[19.0625, 0.25, 17.375]
[9.625, -3.5625, 19.125]
[0.0625, -4.75, 25.0]
[-3.25, -5.0, 26.6875]
[3.5625, -5.1875, 23.5]
[9.3125, -1.625, 19.4375]
[11.8125, -3.5625, 17.1875]
[12.9375, -8.75, 19.0625]
[10.9375, -8.8125, 18.0625]
[-5.5625, -6.125, 14.0]
[-16.8125, -1.625, 8.1875]
[-11.75, 0.125, 1.875]
[-7.875, 1.1875, -6.0]
[-4.1875, -1.3125, -9.8125]
[-3.875, -0.75, -16.9375]
[-5.0, -1.5, -19.4375]
[-9.5625, -2.9375, -17.375]
[-2.375, -1.4375, -14.25]
[-7.8125, -3.75, -12.8125]
[-3.9375, -4.625, -5.1875]
[-0.125, -4.5, 7.4375]
[2.875, -4.1875, 6.4375]
[5.4375, -1.8125, 7.4375]
[4.875, -2.125, 7.375]
[-3.875, 1.25, 6.3125]
[0.125, 7.5625, 6.3125]
[-1.4375, 7.5625, 6.75]
[-2.0, 2.5, 12.8125]
[7.25, -0.8125, 13.1875]
[16.8125, 0.9375, 9.9375]
[21.6875, 1.75, 6.125]
[21.0625, 2.75, 6.375]
[11.0625, 0.125, 10.0]
[-5.8125, -2.125, 9.0625]
[-7.625, -3.8125, 6.0]
[-2.9375, -2.5, 3.9375]
[-1.0625, 0.8125, 3.5625]
[-1.375, 1.1875, 6.875]
[-3.75, 1.875, 10.25]
[-3.875, 2.3125, 12.1875]
[-13.4375, -0.125, 13.5625]
[-8.3125, -0.9375, 13.75]
[-1.125, 0.1875, 15.4375]
[1.25, 0.0, 20.9375]
[-0.1875, 4.3125, 26.875]
[-1.1875, 7.3125, 26.5625]
[-0.1875, 7.75, 24.5625]
[-1.6875, 3.75, 23.125]
[-0.4375, 0.4375, 22.25]
[-2.875, 2.125, 20.5]
[3.375, 2.6875, 17.75]
[6.75, 2.5625, 12.8125]
[10.8125, 1.625, 6.5625]
[-5.375, -2.0, 8.25]
[-25.1875, 0.125, 3.25]
[-12.3125, 0.0625, -2.0625]
[3.625, 2.9375, -13.5625]
[8.1875, 7.375, -17.125]
[8.5625, 4.9375, -5.3125]
[12.625, 0.3125, 7.3125]
[16.75, 1.375, 10.625]
[16.4375, 4.375, 7.875]
[4.4375, 6.6875, 6.375]
[-4.0625, 5.0, 14.8125]
[-13.625, 2.625, 18.0625]
[-14.5625, 5.9375, 19.8125]
[-13.125, 6.0625, 24.4375]
[-7.625, 3.6875, 26.5]
[3.3125, 1.125, 22.75]
[2.3125, -4.375, 21.75]
[0.0, -7.0625, 21.5625]
[-3.5625, -3.8125, 17.75]
[-8.4375, 0.875, 9.5625]
[-1.875, 0.9375, 4.0625]
[1.4375, -2.9375, 0.0625]
[2.875, -0.625, -6.9375]
[-6.0, 4.875, -12.875]
[-12.1875, 7.75, -17.0625]
[-11.125, 10.1875, -15.875]
[-2.4375, 10.875, -13.0625]
[3.6875, 9.75, -7.625]
[2.25, 10.1875, -3.9375]
[-0.5, 9.0625, -0.4375]
[2.625, 9.4375, 1.25]
[-3.625, 9.1875, 4.25]
[-1.875, 10.0625, 6.5]
[-5.0, 14.0625, 5.1875]
[-2.75, 22.75, -3.0]
[-3.8125, 29.6875, -6.5]
[-23.875, 29.25, -6.9375]
[-25.375, 22.0, -3.0625]
[-9.6875, 17.4375, -1.25]
[8.0, 17.75, 0.3125]
[9.3125, 3.5, 14.0]
[30.0, -9.4375, 55.875]
[4.9375, -32.4375, 81.0625]
[3.0, -52.0625, 78.0625]
[55.0625, -59.9375, 26.5]
[-22.6875, -52.5, -10.8125]
[-8.875, 7.6875, -33.1875]
[-1.9375, 96.1875, -51.8125]
[-22.25, 169.125, -77.3125]
[-81.75, 195.625, -105.5625]
[-136.75, 134.75, -66.9375]
[-120.3125, -12.5625, 36.875]
[3.375, -98.5, 111.6875]
[43.4375, -167.625, 25.9375]
[198.3125, -203.5625, 105.3125]
[222.3125, -200.125, 137.8125]
[165.625, -127.125, 37.875]
[21.5625, -14.3125, -8.0]
[-88.625, 121.125, -67.75]
[-139.9375, 187.3125, -109.5625]
[-191.25, 205.0625, -116.25]
[-200.6875, 145.125, -61.875]
[-144.9375, 34.9375, -6.9375]
[-24.9375, -37.8125, 8.75]
[75.875, -81.4375, 12.5625]
[137.1875, -101.875, 40.1875]
[155.9375, -73.3125, 23.25]
[81.8125, -63.5, 14.5]
[44.625, -41.6875, 46.1875]
[-22.0625, 5.3125, 14.4375]
[-69.125, 34.9375, -3.625]
[-116.75, 34.625, -1.0625]
[-108.25, 29.3125, 3.5]
[-68.0625, 15.6875, 3.25]
[-5.5, 8.5625, 0.8125]
[41.25, 3.8125, -4.5625]
[40.9375, -5.1875, -11.9375]
[19.0625, -19.9375, -4.25]
[4.625, -15.625, 2.3125]
[-16.3125, -11.75, 4.6875]
[-23.75, -5.6875, 4.0625]
[-30.5, 0.4375, -4.5625]
[-25.5625, 3.375, -10.0625]
[-15.375, 5.1875, -11.75]
[-8.4375, 6.4375, -12.25]
[-3.625, 10.25, -12.75]
[1.5, 7.125, -9.0625]
[4.4375, -0.875, -6.8125]
[7.625, -4.9375, -1.8125]
[-3.3125, -3.125, 0.0]
[-7.875, 1.6875, 2.5]
[-2.8125, 4.0, 3.4375]
[1.0, 9.8125, -0.6875]
[2.75, 12.375, -0.875]
[9.25, 8.375, 0.9375]
[8.5625, 7.0, -0.3125]
[-7.1875, 3.6875, 2.125]
[-14.5625, 2.4375, 2.25]
[-15.9375, 3.1875, 0.625]
[-11.0, 3.1875, -1.4375]
[0.4375, 3.25, -1.875]
[4.875, 2.25, -2.625]
[0.4375, 2.0, 0.6875]
[-5.125, 1.125, 3.125]
[-11.1875, -0.875, 2.625]
[-8.5625, 0.5625, -0.375]
[3.0625, 2.0625, -2.6875]
[6.625, -0.625, -0.875]
[8.1875, -2.0625, -2.75]
[-1.5, -0.8125, -3.4375]
[-9.1875, 0.0625, -3.5]
[-9.3125, -1.375, -3.25]
[-5.5625, -0.9375, -4.5625]
[-4.3125, -1.3125, -4.5]
[2.3125, 0.375, -4.0625]
[3.9375, 0.5625, -3.875]
[0.75, 1.0, -3.8125]
[-4.5, 0.4375, -2.0625]
[-5.1875, 0.4375, -0.875]
[-3.0, 0.0625, 0.25]
[1.4375, 0.0, -0.3125]
[4.0625, -0.0625, -1.375]
[2.9375, -1.75, -0.6875]
[-1.0, -2.8125, -1.9375]
[-9.125, -1.5625, -3.0]
[-11.0, 0.0, -1.375]
[-6.375, 0.6875, 1.625]
[-0.4375, 2.625, 2.3125]
[9.3125, 3.875, 2.375]
[9.4375, 4.9375, 0.9375]
[0.6875, 4.125, 1.125]
[-6.6875, 2.6875, 0.25]
[-9.25, 3.125, -0.5]
[-5.1875, 1.625, 0.625]
[1.4375, 1.1875, 0.625]
[4.5, 0.5, 2.6875]
[2.5625, -0.6875, 1.125]
[-0.1875, -0.4375, -0.3125]
[-1.125, -1.625, 2.25]
[4.5625, 2.875, 4.5625]
[9.9375, -1.875, 13.75]
[11.875, -4.75, 16.25]
[7.9375, 8.375, 9.3125]
[-0.3125, 15.25, 0.375]
[16.3125, 15.375, -6.5]
[17.625, 11.0, -7.5]
[11.875, 6.5625, 0.1875]
[10.125, 8.9375, 3.25]
[9.875, 10.625, 6.125]
[2.5, 9.125, 5.5]
[-3.1875, 6.4375, 2.5625]
[-2.6875, 1.25, 1.5625]
[0.6875, -4.625, 5.4375]
[7.0625, -9.4375, 6.25]
[8.4375, -11.8125, 4.0]
[-2.4375, -12.3125, 0.75]
[-19.8125, -20.6875, -2.625]
[-11.375, -26.125, -4.375]
[-1.1875, -28.0625, -1.875]
[2.4375, -27.0625, -1.8125]
[9.25, -26.6875, -4.5625]
[19.4375, -30.3125, -4.0625]
[21.4375, -32.3125, -2.375]
[13.625, -33.4375, -2.625]
[10.0, -30.0, -5.625]
[12.0625, -24.9375, -4.9375]
[15.8125, -21.125, -0.0625]
[18.8125, -23.5, 2.1875]
[25.0, -21.1875, -0.1875]
[27.25, -19.5, -5.375]
[23.5, -23.0, -11.875]
[20.9375, -22.9375, -8.9375]
[17.875, -22.5, -6.25]
[20.375, -15.625, -4.0]
[12.75, -23.625, -12.5]
[-2.0, -21.375, -18.4375]
[-4.3125, -18.4375, -15.0625]
[-3.75, -16.5, -12.3125]
[-8.125, -13.6875, -8.5]
[-8.0, -9.625, -6.3125]
[-5.4375, -3.5625, 0.3125]
[-5.375, -2.0, 8.9375]
[-11.125, -2.4375, 13.0625]
[-7.1875, -11.125, 13.6875]
[0.25, -12.5625, 11.0625]
[10.9375, -9.5, 4.5625]
[12.4375, -5.9375, 1.9375]
[3.5625, -2.5625, 5.8125]
[-6.5, -0.9375, 8.9375]
[-7.625, 0.9375, 10.4375]
[2.0625, 0.8125, 13.0625]
[-0.3125, 0.625, 11.3125]
[-3.5625, 0.375, 10.75]
[-7.4375, -0.1875, 8.1875]
[-13.75, -0.375, 7.4375]
[-13.625, -2.1875, 10.0625]
[-5.75, -2.6875, 8.4375]
[-3.875, -4.6875, 6.625]
[0.0, -8.4375, 9.25]
[3.75, -9.9375, 12.875]
[0.625, -11.4375, 14.3125]
[-1.125, -8.1875, 15.125]
[-3.75, -6.5625, 15.625]
[-2.5, -6.9375, 14.8125]
[-1.5625, -6.6875, 15.3125]
[-2.375, -5.375, 14.1875]
[-4.3125, -2.8125, 13.8125]
[-7.3125, -2.0625, 12.625]
[-6.8125, -4.0625, 8.25]
[-10.1875, -5.8125, 6.625]
[-12.9375, -6.5, 5.4375]
[-13.5, -6.0, 4.8125]
[-15.5, -5.375, 2.5625]
[-18.125, -2.875, 0.75]
[-17.375, -1.875, -0.5]
[-16.6875, -3.25, 0.4375]
[-11.3125, -3.8125, 0.125]
[-10.5, -2.1875, -1.25]
[-9.6875, -0.5625, -2.6875]
[-12.0, 0.3125, -4.0625]
[-16.8125, -1.1875, -5.375]
[-12.0, -3.1875, -8.3125]
[-9.5625, -2.5625, -7.5625]
[-5.0625, -0.1875, -9.5]
[-2.0, 0.0625, -8.75]
[-5.4375, -0.1875, -6.375]
[-8.5625, -1.625, -2.1875]
[-11.8125, -5.0, 0.125]
[-6.625, -6.375, 4.1875]
[-2.125, -7.0625, 7.6875]
[2.3125, -6.1875, 9.9375]
[-2.375, -4.5, 9.8125]
[-6.375, -3.1875, 10.5]
[-9.3125, -3.4375, 10.6875]
[-7.4375, -2.3125, 10.0625]
[-4.0, 0.0625, 8.125]
[-2.75, 0.5, 4.875]
[-2.375, 1.0625, 2.875]
[-3.8125, 1.4375, 1.8125]
[-2.875, 1.4375, 1.1875]
[-1.125, -0.1875, 1.5]
[0.0625, -0.5625, 2.8125]
[-1.8125, -1.8125, 4.375]
[-2.75, -1.0625, 4.6875]
[-3.6875, 0.375, 2.625]
[-1.0, 2.875, 1.625]
[0.0625, 3.9375, 0.5625]
[0.25, 4.0, -0.9375]
[0.375, 2.6875, -0.125]
[-2.5625, 2.3125, -1.1875]
[-3.3125, 2.5625, -0.625]
[-4.8125, 2.0, 0.9375]
[-3.875, 1.5, 1.6875]
[-2.3125, 2.0, 1.5625]
[-1.5625, 2.625, -0.1875]
[-0.9375, 2.75, -0.875]
[-6.5625, 1.0625, -1.5]
[-6.875, -1.0625, -1.125]
[-4.5625, -1.625, -1.875]
[-2.625, -0.75, -3.0]
[-4.9375, 0.875, -3.4375]
[-4.0625, 1.4375, -3.75]
[-5.0, 1.1875, -5.0625]
[-2.5, 1.5, -5.5]
[-2.875, 2.125, -4.5]
[-2.5, 1.0625, -4.625]
[-1.4375, 1.375, -5.3125]
[0.0, 3.8125, -7.25]
[6.625, 6.3125, -7.6875]
[10.1875, 6.6875, -7.1875]
[9.9375, 10.0, -9.0625]
[1.75, 13.875, -9.8125]
[0.375, 17.0, -10.9375]
[3.6875, 18.9375, -9.4375]
[5.0625, 18.6875, -6.9375]
[3.0625, 16.0625, -6.1875]
[5.625, 13.8125, -6.1875]
[8.125, 11.75, -4.8125]
[6.9375, 9.1875, -1.4375]
[4.4375, 8.8125, -0.375]
[1.5, 11.6875, -1.0]
[3.8125, 14.3125, 0.625]
[13.3125, 16.625, 0.375]
[21.5, 15.75, 1.25]
[16.75, 13.8125, 1.4375]
[4.375, 12.3125, 1.375]
[-2.5, 12.375, 1.1875]
[2.1875, 19.6875, 2.9375]
[12.125, 26.6875, 4.5]
[18.25, 27.625, -1.6875]
[12.0, 19.9375, -7.875]
[-1.0, 6.125, -8.625]
[-8.25, 0.3125, -11.8125]
[3.375, 3.8125, -12.875]
[21.3125, 5.25, -4.625]
[36.1875, -0.0625, 0.4375]
[30.8125, -6.375, -1.875]
[10.5, -4.9375, -5.25]
[6.625, -6.5625, -4.0625]
[13.4375, -13.625, 0.125]
[10.6875, -18.0, -0.5]
[7.5625, -17.1875, -4.6875]
[17.6875, -9.0625, -5.4375]
[46.875, 0.6875, -7.25]
[43.5, 2.9375, -12.625]
[9.625, -2.9375, -19.625]
[-17.0625, -9.3125, -25.75]
[-34.75, -13.0, -37.75]
[-23.3125, -18.5, -43.875]
[-13.125, -23.125, -40.5625]
[-9.625, -21.9375, -35.875]
[1.125, -14.5625, -26.375]
[9.0625, -9.8125, -14.75]
[17.9375, -6.125, -3.75]
[18.4375, -2.375, -9.75]
[4.5, -12.875, -15.0]
[23.3125, -19.125, 21.6875]
[37.0, -3.8125, 12.8125]
[62.6875, 23.25, -12.8125]
[53.3125, 38.125, 28.875]
[-50.8125, 43.125, 13.875]
[-83.5625, 18.8125, -1.25]
[-35.0, 28.375, 17.0]
[26.625, 42.875, 21.4375]
[31.3125, 38.625, 35.0625]
[5.4375, 26.3125, 45.5625]
[-2.4375, 13.75, 53.9375]
[4.4375, 9.6875, 54.9375]
[2.6875, 0.9375, 52.1875]
[-10.5, -10.875, 40.1875]
[-28.6875, -15.5, 25.75]
[-30.5, -18.875, 14.375]
[-22.375, -21.5, 6.25]
[-18.0, -18.9375, 0.25]
[-9.75, -21.5, -7.6875]
[-1.8125, -21.8125, -14.0625]
[-27.4375, -21.3125, -21.1875]
[-44.75, -20.1875, -20.1875]
[-36.6875, -13.0, -20.375]
[-11.625, -4.875, -19.25]
[8.8125, -2.375, -16.25]
[-3.75, -1.9375, -14.0625]
[-19.0, -9.6875, -4.875]
[-29.8125, -6.375, -1.8125]
[-25.75, -3.0625, -2.375]
[-11.0625, -0.3125, -2.75]
[-3.0, -2.1875, -6.9375]
[-3.125, -6.1875, -11.6875]
[-9.8125, -7.5625, -14.5]
[-19.8125, -7.875, -18.0]
[-21.625, -5.8125, -24.25]
[-11.0, -3.75, -26.1875]
[-3.75, -0.625, -26.8125]
[-3.875, 4.125, -28.125]
[-8.8125, 9.0, -33.75]
[-3.875, 14.875, -37.25]
[3.8125, 12.5, -30.6875]
[7.9375, 12.1875, -31.625]
[2.6875, 14.3125, -32.9375]
[-13.5625, 14.0625, -35.9375]
[-23.25, 13.5, -31.1875]
[-19.5625, 11.375, -25.25]
[-3.8125, 8.0, -19.5]
[3.5, 5.875, -10.125]
[8.75, 0.6875, 0.875]
[30.0625, 0.3125, 12.625]
[30.3125, -3.5, 7.9375]
[24.25, -7.25, 7.875]
[10.25, -7.75, 6.8125]
[6.75, -6.625, 12.8125]
[12.5625, -4.0, 11.25]
[1.875, -1.5, 6.0]
[-8.625, -0.0625, 0.25]
[-8.0625, 1.8125, -4.0]
[-1.9375, 3.25, -6.0625]
[12.875, 10.125, -7.75]
[17.0, 14.625, -7.5]
[27.5625, 17.9375, 2.6875]
[35.0, 18.5625, 11.4375]
[40.5625, 13.1875, 20.0625]
[31.0, 10.1875, 19.5]
[33.0, 10.375, 17.0625]
[22.25, 9.875, 11.6875]
[8.6875, 7.9375, 2.0]
[1.0, 8.0625, -6.4375]
[2.1875, 7.125, -12.0]
[3.25, 4.125, -11.125]
[-7.3125, 1.4375, -9.5]
[-2.5, 1.75, -4.75]
[6.625, 6.0625, -12.375]
[-2.0625, 6.875, -13.6875]
[-3.4375, 4.6875, -7.5625]
[-2.0625, 2.9375, -1.625]
[-0.4375, -2.0625, 4.375]
[-4.5, -7.0625, 5.5625]
[-7.25, -4.8125, 0.5625]
[-13.8125, -3.0, -3.0]
[-17.4375, -5.125, 0.8125]
[-12.75, -3.125, -1.125]
[-10.5, 0.3125, 1.0625]
[-14.5, 1.9375, 0.625]
[-6.625, 5.625, -6.375]
[-9.25, 3.0625, -2.125]
[-6.1875, -4.375, 1.5625]
